Gene_ID,SUM149_KDM5A.KO_C70_rep1,SUM149_KDM5A.KO_C70_rep2,SUM149_KDM5A.KO_DMSO_rep1,SUM149_KDM5A.KO_DMSO_rep2,SUM149_KDM5B.KO_C70_rep1,SUM149_KDM5B.KO_C70_rep2,SUM149_KDM5B.KO_DMSO_rep1,SUM149_KDM5B.KO_DMSO_rep2,SUM149_ROSA26.KO_C70_rep1,SUM149_ROSA26.KO_C70_rep2,SUM149_ROSA26.KO_DMSO_rep1,SUM149_ROSA26.KO_DMSO_rep2,SUM149_ZBTB7A.KO_C70_rep1,SUM149_ZBTB7A.KO_C70_rep2,SUM149_ZBTB7A.KO_DMSO_rep1,SUM149_ZBTB7A.KO_DMSO_rep2
C9orf170,0.0265022,0.0179792,0.0394915,0,0.0157199,0.0237026,0.0273996,0.0252984,0,0.0122872,0.0228626,0.0101209,0.0309276,0.0660668,0.0305929,0.00955282
PLCD1,0.216124,0.363091,0.546916,0.497427,0.268403,0.248101,0.332226,0.337075,0.292092,0.352254,0.289773,0.32899,0.415902,0.500967,0.511813,0.438072
ANGPTL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXYLT1,7.77896,7.83418,11.3738,9.27969,7.27024,7.16914,10.6229,10.0484,8.64577,7.50122,10.3411,9.99909,7.86827,8.24922,11.6077,10.6939
MTERFD1,21.2129,22.4901,26.7107,29.5242,21.6996,25.3954,26.9421,26.587,24.3208,24.719,25.2628,25.4856,25.0812,25.5599,30.4787,27.6987
GOLGA8G,0,0.00293279,0,0,0.00256732,0.00386795,0,0,0,0.00400915,0,0,0,0,0,0
SNPH,0.189251,0.186743,0.240285,0.138111,0.158531,0.112017,0.206801,0.246956,0.192059,0.185776,0.158278,0.159328,0.103909,0.152401,0.128381,0.174534
MFNG,0.159977,0.169149,0.0883421,0.0569087,0.0837005,0.079858,0.264863,0.208258,0.101296,0.281531,0.263331,0.163158,0.18101,0.365145,0.15397,0.176175
OSGIN2,18.6113,18.8502,18.876,22.2541,19.319,22.2858,20.5197,19.3232,18.5329,18.4496,18.657,18.5021,15.9902,16.0484,16.8943,17.5732
DENND4B,4.55133,4.90126,6.29332,4.67795,4.13672,5.0296,6.4298,5.05734,5.58323,5.9571,6.37926,4.93051,4.9816,5.88323,6.25445,5.73477
AHSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUCA2,68.8019,69.9763,64.713,65.6972,66.2285,70.2429,60.2077,67.3429,58.503,57.8007,55.2616,54.8685,56.5073,59.0803,56.9249,56.9773
RAB25,16.7635,18.7382,18.6158,14.0532,15.6085,17.0751,16.4049,15.4129,17.9169,17.9543,17.5114,16.0058,18.4104,17.8153,15.6769,16.075
PIGG,14.6944,16.3329,15.699,13.0427,15.9497,14.5933,14.914,16.3144,13.9601,14.532,15.1515,15.3443,14.1884,16.8335,16.1792,16.0717
ARHGAP29,76.5918,79.7765,83.6612,103.37,66.8988,81.2346,86.1571,75.8616,72.2438,72.7716,74.2091,73.313,67.9546,73.4167,89.2378,85.687
C1QTNF1-AS1,1.01239,1.16508,0.343417,0.160546,0.93025,1.03254,0.762638,0.360319,1.17495,0.894098,0.619874,0.345181,0.806242,0.880717,0.349602,0.0927177
TCP11L1,9.49322,10.9025,9.59473,8.59749,9.99068,10.3384,9.34953,7.86145,9.88133,10.9464,10.1643,9.64008,10.0226,10.3958,9.28074,9.67428
EIF4E,54.0526,58.2304,53.2904,58.393,56.5684,55.5626,60.2407,56.1006,49.1164,50.0259,52.4133,55.1126,46.6765,49.6003,55.1817,56.4702
EDNRA,0.260322,0.188,0.253365,0.549171,0.308523,0.348086,0.379089,0.369763,0.34427,0.224303,0.305817,0.338826,0.362044,0.384133,0.548836,0.383897
PGAM1,170.032,181.138,183.526,161.316,162.325,161.962,168.599,169.161,164.199,159.725,163.214,162.115,156.882,169.379,174.68,168.783
TVP23C-CDRT4,1.09727,1.08175,1.66556,0.922166,0.764707,0.884324,1.23527,1.37747,1.35481,1.34745,1.21066,1.14204,1.46644,1.52858,1.52767,1.64829
RP11-176H8.1,0,0,0,2.66E-188,0,0,0.00E+00,0,9.06E-182,6.31E-283,0,0,2.71E-201,1.15E-239,0,0
ALG9,6.57317,7.07091,7.63635,8.26346,6.05181,6.38952,8.47846,7.49024,6.14109,5.74101,6.63044,7.27489,6.33439,5.55419,7.35916,7.50379
ARMC5,2.0941,2.25076,2.16378,1.4441,2.20781,2.35493,2.11329,2.00826,2.3089,2.27697,2.02554,2.11448,1.95441,2.29841,1.961,2.09573
CD47,25.4604,27.4311,28.0252,28.7721,27.9691,27.0805,24.9279,29.729,22.6636,21.7634,20.5249,22.8511,20.6535,21.3531,20.9693,23.1211
CTSC,160.428,159.321,114.437,110.28,147.164,142.84,103.971,118.937,127.095,118.111,93.1262,97.3273,129.061,142.678,105.749,106.406
MAGEA2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METTL14,6.31838,6.99225,7.22222,6.48104,6.83068,6.97774,7.7296,7.69323,6.15744,6.385,7.233,7.03435,6.65242,7.05075,7.59073,7.46124
KIR2DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM109B,2.20262,1.85725,0.944439,1.52928,1.91419,2.24166,1.51496,1.43291,2.09588,2.09748,1.40497,0.97238,3.54677,3.27135,2.64832,2.49201
CMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPK8IP1,2.4423,3.05203,2.43141,1.91322,2.17279,2.42916,2.51611,2.07954,2.44151,2.38746,2.78272,2.6039,2.38808,2.73926,2.66741,2.55954
DNM2,23.4853,28.2452,28.4908,22.3282,25.844,25.9619,28.0938,24.9095,28.5583,27.2518,29.5092,26.8843,25.2516,27.8173,27.9704,27.3116
TERF2IP,19.2974,19.7284,19.1502,19.0417,18.9349,17.5455,17.6682,17.8985,17.8645,17.7793,17.4018,18.1449,17.6987,16.9768,17.4802,17.7882
RAB40C,2.45082,3.05839,3.34848,2.50061,2.27336,2.5304,3.54212,2.98786,2.82733,2.75027,3.4753,3.23868,2.74445,2.79686,2.99825,3.77359
RPS25,286.224,289.296,286.812,247.395,254.202,237.112,272.313,299.374,237.499,235.402,258.165,258.544,218.436,234.43,245.659,260.925
ARID4A,6.3818,6.92668,6.48154,6.88727,7.48937,6.05691,6.44894,6.33593,5.82402,6.35766,7.07589,7.52419,7.26649,6.69259,6.9683,7.65158
VPS72,12.4627,14.4047,15.141,12.6527,13.4255,13.695,16.6334,15.5276,14.1559,13.7543,14.1426,13.9255,10.9749,12.9107,13.0415,13.0014
AP000304.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFXN4,19.8286,21.7457,22.0483,22.477,22.4435,22.634,22.6169,23.6313,21.2596,21.3629,22.8203,22.033,20.1892,20.272,23.3121,20.8183
TPTE,0,0,0,0,0,0,0,0,0,0,0,0,0.00862295,0,0,0
TNFAIP6,0.157463,0.114963,0.168417,0.392476,0.0399916,0.211804,0.246145,0.258312,0.0771059,0.0628162,0.0877879,0.155025,0.394306,0.563986,0.600009,0.462618
ANKRD13C,8.01995,8.85461,8.46385,11.2225,8.44656,8.25483,8.42622,7.59929,7.11764,7.96152,7.77386,7.32526,9.3188,9.54218,9.32899,9.33877
KNDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORMDL3,9.06832,9.30026,10.1487,8.20887,7.16333,7.99801,9.17446,8.64157,7.5377,8.25339,8.33332,7.37093,8.87188,8.44062,9.01865,9.01205
IFNA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PXN,57.5403,58.5885,48.3493,40.6291,57.5419,57.8782,52.9148,48.6902,61.8369,60.6808,53.3387,50.5146,60.7563,64.4599,57.4631,56.1877
C5orf17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG6,71.141,79.8512,92.2387,62.632,68.0808,81.2784,81.167,72.1897,81.8447,80.0376,83.2675,79.3628,78.3807,87.5865,82.3519,80.4036
CRY2,1.85074,1.82087,1.78078,1.24997,1.65285,1.85465,1.50056,1.59704,1.67597,1.59745,1.93504,1.61449,2.08916,2.0718,1.68785,1.7843
RP11-276H1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMO1,0.100245,0.0342757,0.150691,0,0.0896756,0.139216,0,0.144584,0.0579563,0.142246,0.0436518,0.175059,0.0390899,0.0641076,0,0.0548083
NPC2,132.088,144.501,160.712,139.323,107.62,106.106,142.21,159.892,95.5796,97.5196,125.616,125.79,88.8984,102.741,137.651,139.755
FSCN2,0.155342,0.234093,0.177296,0.117622,0.289339,0.409093,0.184993,0.145412,0.420362,0.233979,0.210758,0.221068,0.391931,0.209962,0.245552,0.103911
PRUNE2,1.19426,1.23876,1.16711,1.94955,1.10433,1.53405,1.84254,0.937014,1.06545,1.4119,1.44871,1.08862,1.07768,1.41266,0.865529,1.047
MTIF3,5.02224,5.17768,8.40945,7.77728,4.7443,5.13971,7.84234,8.04283,6.16607,5.68238,7.80217,8.13162,3.25419,3.53293,5.10459,5.10824
VSIG10L,0.251729,0.230511,0.200026,0.240673,0.276239,0.19135,0.273195,0.0720826,0.258375,0.198381,0.0868486,0.0961248,0.3525,0.30325,0.232432,0.235908
SYTL5,0.0533571,0.0602746,0.0441144,0.0788698,0.094612,0.0554322,0.0548651,0.0424116,0.0942737,0.0820855,0.0766325,0.0950502,0.193703,0.0955873,0.19072,0.160273
RP11-156E8.1,0,0.0542379,0.0264817,0,0.0945149,0.047614,0.110461,0.0508136,0.0202284,0.0494035,0.0230027,0.0813191,0,0.0443269,0.0615343,0.0191687
YWHAZ,530.907,550.378,519.109,653.555,555.274,586.631,534.946,528.331,510.024,497.313,492.969,501.137,494.153,524.634,520.565,518.184
TTPAL,10.1669,11.0911,10.9237,10.0384,11.0143,12.0353,12.1478,11.0405,11.1058,11.4435,10.4693,9.97153,9.48136,10.35,10.3527,10.2056
MAEA,32.691,36.2782,38.0851,35.7773,32.9317,33.2433,34.9128,33.2047,30.3512,31.3487,31.5943,30.7443,30.1837,36.4157,33.6242,33.5143
ZXDC,4.66312,4.56894,5.7693,5.11854,4.38801,4.30091,5.06561,4.63824,4.41477,4.0956,5.08863,4.9319,3.881,5.09335,5.05431,5.09735
NBAS,2.04688,2.12032,2.81545,3.11412,1.84152,2.16652,2.07087,2.03061,1.73459,2.52106,2.00048,2.34394,1.57419,1.81211,2.13816,1.75754
DSTYK,3.02339,3.29206,3.77251,3.85534,3.09551,3.7087,3.84226,3.69484,3.4801,3.64188,3.38389,3.62199,3.65761,4.08943,4.19059,4.22992
CIB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWC2,16.8123,18.6886,17.3947,19.3049,18.21,20.248,19.8955,19.0456,18.6613,20.7805,19.3318,18.7859,18.8142,20.6101,19.2771,18.8728
PPFIA1,22.8656,26.4052,23.8801,24.4771,25.0526,26.1316,25.5474,24.9814,25.3616,25.0728,24.8189,25.402,25.6502,28.6501,26.7236,26.7006
SIGLEC10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACY3,0,0.102714,0.0752441,0,0.0223086,0.0337804,0,0,0.143461,0.0350727,0.0504347,0,0,0.145883,0.0449268,0.0271742
MAGEB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSDMD,1.5895,2.35304,3.20454,2.42768,2.71795,2.51478,3.22742,2.85031,3.56427,2.14173,4.42739,3.2732,3.08344,3.01192,3.56683,3.38655
CELA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP001421.1,0,0,0,0,8.47E-71,0,0,0,0,1.20E-43,0,1.09E-51,0,2.22E-75,0,0
FERMT2,25.9746,26.7262,30.3075,38.8415,25.4724,29.7662,30.8899,28.6702,24.466,24.1539,29.1047,28.2047,24.4523,27.7832,33.0814,31.0955
C11orf49,3.47545,4.2327,6.47744,5.90801,3.71812,4.07222,6.28558,4.8222,4.9449,5.16179,6.11996,5.73672,4.7108,4.40375,6.64726,6.65983
ZNF486,0.132526,0.0898631,0.14255,0.210966,0.176886,0.187613,0.205344,0.289138,0.125932,0.0818902,0.152348,0.177088,0.206177,0.13757,0.305811,0.238823
FAM166A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677245,0.0326391
NDUFB3,55.4447,52.0836,47.7076,47.4091,54.6712,47.9763,54.8634,57.9144,43.121,42.9708,47.5919,50.173,38.2062,41.8821,45.8814,49.5011
SMARCD1,17.1928,19.4741,19.7305,16.4036,18.0039,18.773,19.07,18.4492,19.888,17.8201,19.1162,18.6149,16.0067,18.7157,19.7213,20.1474
PPP1CC,90.3124,95.3622,96.9539,130.394,96.5753,108.522,107.068,99.4255,93.3859,91.9547,95.1994,95.266,98.5185,104.573,110.559,105.586
DCAF11,11.7027,11.7254,17.6402,12.6938,11.3093,13.7434,18.5461,15.9969,13.1004,14.148,17.9743,18.3793,11.0181,11.7532,16.695,16.4715
LHX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCAN1,3.48958,3.69724,4.03378,5.72879,3.54272,3.96446,4.31442,3.61742,4.23413,3.66585,4.18634,4.36488,3.64076,3.7412,4.44075,3.81752
IL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF469,0,0.00413888,0,0,0.00544449,0.00819469,0,0,0.00231796,0.00282398,0.00526069,0,0.00713293,0.010138,0,0.00881607
ACTRT3,3.08217,3.12741,2.76177,2.31481,3.12892,3.2109,3.06544,3.03885,2.5056,2.13674,2.71077,3.20759,2.33501,2.81833,2.88709,2.55365
OSTM1,4.4345,4.9737,3.99136,6.08364,4.74484,5.18186,4.63601,4.33964,4.24896,4.19412,3.74074,4.23886,3.91707,4.3829,3.83608,3.86015
RPS6KA2,1.75491,1.91354,2.78566,2.50963,1.3264,1.14774,2.34111,1.81736,1.5039,2.06098,2.44806,2.82206,1.88521,1.27095,3.41375,2.915
ZNF726,0.830402,1.09131,1.17142,1.22352,0.804381,0.868972,1.00946,1.05445,0.913417,0.849951,1.29115,0.855214,1.09057,0.799833,0.823057,0.994783
GPR34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPIPA3,2.61092,2.49421,3.26096,2.51442,2.62984,2.66565,2.94438,2.70883,2.74453,2.82305,2.71964,2.49265,2.909,2.6743,2.75967,2.83827
UGT2B28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRB7,9.96153,12.7171,11.6352,7.28823,9.07512,8.85192,11.0744,10.1443,9.60279,9.38147,9.2341,9.58479,7.77786,9.47691,10.3641,9.57462
SMIM8,2.62467,1.99089,2.19762,2.42057,2.19514,2.28323,1.92918,1.89961,2.3732,1.77351,1.90732,2.40716,2.17032,1.71364,2.69121,3.01338
CDK4,127.583,131.986,144.7,135.283,121.596,130.913,130.624,116.236,110.084,110.013,126.837,113.41,108.084,116.549,118.854,128.014
RBM19,7.50416,8.02595,8.16862,5.95324,6.36766,6.39218,6.8856,6.19882,6.47789,6.47109,6.86463,7.05756,6.71588,7.41173,6.75212,7.17351
IRF2BPL,4.71702,5.12079,5.64124,5.69323,4.54121,4.45335,5.82621,4.97641,4.51288,4.33369,4.35517,4.76562,5.32957,5.96727,6.12148,6.09663
CGN,2.13624,2.42384,1.94097,1.50863,2.07371,2.29705,2.16686,2.09263,2.34513,2.26053,1.88983,1.91485,3.39284,3.72864,2.79218,2.69
SNX11,1.83426,1.90447,2.03185,1.85193,2.0979,1.51964,2.12611,2.05173,2.28049,1.61932,1.74412,1.84336,1.44003,1.88242,1.53592,1.6189
CRYBG3,4.79428,4.46673,4.38516,5.24307,5.12167,5.97743,5.06853,4.88568,4.5729,4.51032,4.64066,4.33845,4.02432,4.43373,3.79386,3.60772
PAQR8,0.41374,0.353578,0.669459,0.573084,0.400203,0.514547,0.835525,0.712256,0.608424,0.516674,0.58162,0.583855,0.37076,0.455764,0.767581,0.642014
DBN1,17.2731,19.1282,15.4741,10.8265,15.3568,16.3015,15.4086,16.6145,19.3166,19.9188,18.3283,17.5459,25.8894,29.3673,29.7525,30.5962
MDS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCAF10,3.04672,3.53024,3.74499,4.03746,3.16695,3.53778,3.51089,3.249,3.10594,3.15276,3.32549,2.9751,2.57287,3.11292,3.07199,2.85549
ERMN,0,0.00764345,0,0,0,0,0,0,0,0,0,0,0.0412013,0.0281085,0,0
LINC00999,0.709562,0.764757,0.693833,1.25396,0.882258,0.956843,1.11767,0.765677,0.852729,1.19322,1.15965,0.612744,1.20389,0.49191,0.909182,1.49902
AC005488.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLK2,13.1902,15.504,14.9995,14.9034,15.029,13.7503,13.8764,14.4611,13.3737,13.1885,13.988,15.3176,13.2001,15.0851,13.6353,15.1724
USPL1,3.7717,3.90416,4.62419,6.08697,3.85063,3.99514,5.28167,4.67787,3.85304,4.13127,3.90041,4.43031,4.0118,4.18149,4.98445,4.61498
EMB,8.64235,9.38764,7.89234,11.4873,10.0111,10.9125,9.22421,8.88096,9.49516,9.54472,9.33092,9.41078,9.31106,9.30142,9.16217,8.90479
FRMPD2,0.0619058,0.0314888,0.0922399,0.0894594,0.0549213,0.0829541,0.072104,0.110664,0.0176236,0.0220731,0.120196,0.0530648,0.0901445,0.058458,0.132301,0.0501084
RRNAD1,4.96338,5.39757,6.51867,8.48754,5.25205,5.87106,8.35384,6.57282,6.02151,6.29336,6.50725,6.33182,4.75093,6.33642,6.28611,5.46123
MYADML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM33,11.6206,14.0089,11.4285,14.2849,12.0033,12.6149,13.6865,12.5766,13.2437,12.5543,13.4938,14.088,13.8143,14.2152,13.2762,13.4916
ZNF814,4.83789,3.89789,6.51267,4.61334,5.11543,4.62983,5.34629,6.3906,4.9413,5.22264,5.06542,5.34335,4.53831,5.85812,7.07137,6.40923
INSIG2,6.12561,6.20393,5.3671,7.45571,6.3842,5.92779,6.30699,6.30242,5.85601,5.8174,5.74476,5.57295,6.51817,6.5592,6.36015,6.53973
CNP,20.0692,21.0251,18.176,17.9439,18.6664,18.0838,21.3302,19.283,22.4596,19.3133,20.3582,18.64,22.4051,22.5141,22.1591,25.3129
OR13C9,0,0,0,0,0,0,0,0,0,0.0521943,0,0,0,0,0,0
MAML2,0.855491,0.861319,1.53621,1.84879,0.857445,1.28602,1.44204,1.34513,1.12,1.02766,1.43336,1.44675,1.53272,1.8502,2.16271,2.07032
AC061975.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CST6,1.23894,1.17193,0.468662,0.309041,1.19074,0.907814,0.656754,0.372457,1.06579,1.45346,0.611291,0.715426,1.51257,1.17927,0.544186,1.06382
VWDE,0.200359,0.133981,0.20402,0.34176,0.122,0.219126,0.301914,0.196165,0.168298,0.175831,0.286163,0.205246,0.07381,0.104996,0.218849,0.222307
CPQ,0.202124,0.396402,0.829351,0.648881,0.34584,0.347956,0.747697,0.24353,0.408218,0.260298,0.284528,0.334555,0.440395,0.174923,0.137017,0.144694
MAN2B2,1.74488,1.7576,1.93506,1.64201,1.84106,1.73862,1.84162,2.14416,1.76372,1.86624,1.84176,1.74353,1.57384,1.39799,1.54264,1.41505
TRMT2B,4.7469,4.71413,4.71665,4.05684,4.68009,5.43782,4.69089,5.05671,5.27458,4.40417,5.49945,5.54706,4.52047,4.77393,5.1225,4.7588
CHMP4A,16.0389,15.9213,17.2905,11.0293,17.1087,15.0131,16.6427,15.6644,16.3382,13.4335,16.3913,17.9472,15.0859,17.5342,15.9262,16.3348
RPL36AL,216.792,228.593,202.502,180.24,203.075,196.695,204.087,213.295,192.832,190.288,194.327,209.35,210.97,222.023,205.6,223.612
PRSS37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUZD1,0.508073,0.598295,0.583382,0.937991,0.61482,0.50894,0.649647,0.503636,0.4998,0.743954,0.417125,0.3995,0.730173,0.69994,0.498333,0.492631
SCN11A,0.00422702,0.00535654,0,0,0,0,0,0.00754103,0,0,0,0,0,0.0188578,0.00607607,0.00913897
P2RX1,0.0107884,0,0,0.0206771,0,0,0,0.0154529,0,0,0,0,0.0125923,0,0,0.0233355
BMP1,7.47969,8.76656,8.1146,6.29278,8.16101,7.78232,8.39479,7.70923,8.20739,7.845,7.79068,7.77768,7.30114,7.35193,7.01414,7.08849
DNPEP,11.9165,14.312,12.8946,9.89857,10.8149,12.5145,13.9233,13.1098,12.2359,12.9605,14.1789,13.0452,11.5406,15.0298,13.3682,14.4572
PUM1,19.6211,20.7129,23.5083,26.4283,19.5248,24.2211,24.7939,20.8523,20.5048,20.7306,22.8523,20.6751,20.7746,22.5828,22.2069,21.927
KCNK1,38.8098,38.662,37.0697,37.8623,30.2848,31.0871,35.986,35.206,33.1326,31.7478,30.982,29.4825,40.4125,47.3688,38.2277,39.6416
GABPB1,10.4771,11.2168,10.2916,13.4045,10.7204,11.3643,10.1804,9.62301,9.08746,9.87541,9.4646,9.29192,9.90356,11.1531,9.97216,9.73004
FIBP,12.4391,14.4998,15.6428,13.8457,13.1973,14.23,16.0572,16.0647,12.6524,14.112,14.6113,12.7418,11.4391,11.8424,13.1657,14.7902
POU1F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036839,0,0
TMEM141,35.5251,39.4874,31.6829,22.0426,29.9842,30.2443,30.5378,32.2674,35.3547,36.0511,31.6102,27.5185,29.3501,31.593,29.2072,27.4964
AQP12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMAD1,6.10296,5.6275,8.12153,7.55693,6.87169,6.60771,8.89221,8.27362,6.52825,5.79244,7.44023,7.55615,6.11517,6.92918,8.10008,8.27541
ZNF181,1.99687,1.87908,2.1824,2.5129,1.96834,2.19957,1.90968,2.4325,1.35533,1.5657,1.6616,2.41335,1.96059,1.79482,2.67709,2.61154
LYPLA2,24.3379,25.9766,27.1601,22.6164,22.4796,21.3227,27.9085,25.2154,24.9883,22.864,26.0872,24.6521,22.3259,26.7347,27.3295,25.244
GALNT3,30.3523,25.7758,23.3487,33.4987,26.9954,30.8985,25.7681,26.1728,23.0307,26.3033,19.813,23.5841,21.372,23.0343,21.5322,19.9738
GNAT2,0.217841,0.396062,0.290125,0.376013,0.322697,0.423388,0.302993,0.278031,0.248956,0.202869,0.220554,0.139051,0.282899,0.182187,0.365124,0.471638
ZCCHC14,10.713,11.7931,13.1703,15.2974,10.7436,12.3525,13.365,12.1643,10.9236,11.0376,12.3632,12.4607,9.69482,9.73513,11.1602,10.1632
UPF3A,14.041,15.5243,15.0397,13.6455,15.359,14.7978,16.2089,15.4028,14.2195,16.0662,17.9464,17.7134,17.031,16.2326,18.4469,18.7275
ACMSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA1,0.945795,0.826184,2.76697,3.0564,0.813168,1.15724,2.58377,2.43949,0.8758,0.780405,1.66553,2.17252,0.81346,0.756258,2.3008,2.51732
SLC40A1,0.0413639,0,0.0625632,0.0158171,0.00736081,0.0554856,0.0384755,0.0236886,0,0.0752926,0.0585264,0.0568613,0.111164,0.1134,0.224786,0.214693
FAM65C,0,0,0,0,0,0,0,0,0,0,0.0103955,0,0,0.0244862,0,0.00868941
KRTAP5-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328125,0
BPY2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPD2,203.474,207.432,216.548,200.349,179.418,190.722,170.814,219.16,167.921,176.054,170.594,183.116,171.211,179.963,198.663,194.943
SPO11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC010368.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1orf43,93.9382,96.8816,103.179,92.4123,91.7378,91.0245,94.6705,100.202,86.5067,87.8694,85.9739,84.9307,81.0226,85.0409,89.5087,87.6928
ZNF300,6.60629,5.97245,6.19932,7.37302,6.36199,7.94356,6.7118,6.06578,6.38656,6.34515,5.35266,5.57119,6.03708,6.52563,5.37641,5.22085
FJX1,11.8389,12.0662,11.6238,9.66266,10.8695,11.64,11.3451,10.8704,10.649,10.5916,10.4877,10.2882,9.49076,11.0361,10.9204,10.3534
RP11-343C2.11,7.05073,8.80029,5.95769,5.79194,8.7513,8.78063,5.33033,4.78414,3.92592,9.57114,5.03663,10.1,5.90189,12.4256,4.79364,5.87099
ARSJ,6.09893,5.69244,5.68139,5.88226,4.73431,4.29368,4.49511,5.34891,5.40148,4.90598,4.54978,4.73483,5.04509,4.86014,4.68954,5.4067
CNTNAP1,0.273303,0.229713,0.219013,0.150295,0.21516,0.239566,0.252148,0.218103,0.3535,0.39436,0.271667,0.252732,0.177806,0.294358,0.218151,0.267055
HIST1H4L,0.62005,0.223093,0.326104,0.444817,2.01225,0,0,0.916307,0,0.300917,0,0.243314,0.245723,0.552881,0.252271,0.454801
HS3ST6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTFP1,15.7387,17.0612,22.8954,15.3438,15.154,17.6391,20.1235,17.6271,16.2258,18.497,21.883,21.888,20.2482,22.3181,24.8296,25.8105
PSMD3,54.1147,60.6258,62.8186,49.8913,52.9234,51.737,59.566,55.4628,54.8217,52.2363,55.6079,56.988,52.2578,60.0588,59.2309,60.1403
CTD-2116N17.1,0.119268,0.144944,0.324631,0.18574,0.19634,0.308113,0.70497,0.040063,0.874363,0.179182,0.178178,0.56755,1.52E-11,0.17975,0.244138,0.147183
SMARCD3,1.45593,1.48189,1.0626,0.641016,1.3194,1.24035,1.53157,0.870963,1.81438,1.85618,1.25611,1.2502,2.03289,1.77732,1.44476,1.56264
HIST1H4J,2.41679,1.76811,3.04245,2.69782,6.50164,1.87056,1.30961,2.28213,1.57618,1.54496,1.72164,1.70528,2.75559,1.67493,2.94213,3.18697
FAM98A,22.4286,20.4496,27.7351,22.3282,22.1206,31.3012,22.6284,22.616,18.2174,20.0933,18.7369,17.7446,18.2126,28.2556,27.1693,22.5599
TRIM50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR5K3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIAPH2,3.86391,4.47783,4.35327,5.51252,4.09885,4.71428,5.00891,4.56303,4.08937,4.04392,4.44834,4.28667,3.38465,3.86633,4.06254,3.9138
TTC21B,2.38313,2.57094,3.02796,3.54143,2.62415,3.09378,3.19836,2.77423,2.35404,2.50442,3.29099,2.96581,2.16158,2.19289,2.61358,2.86158
TEX29,0,0,0,0,0,0,0,0.0826295,0,0,0,0,0.0670825,0,0,0
SFXN3,8.3656,8.72713,9.42536,7.61806,6.39616,8.37264,9.43503,7.68438,8.69835,8.96557,9.11181,8.50347,6.67505,7.66395,7.22632,7.4625
TRAM2,7.6029,7.78102,6.99479,6.35406,6.9292,7.16388,6.8666,7.31741,6.64849,6.57544,7.07267,7.07192,7.41015,7.98641,7.67819,7.57526
DEFB121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XIRP2,0.0199289,0.0101956,0.0163413,0.0375176,0.0176848,0.0268231,0.0306271,0.0723936,0.0113937,0.0852678,0.0396523,0.10314,0.0733489,0.0373194,0.0230528,0.0865383
LSM7,48.968,48.5314,55.5287,36.4354,45.3358,41.9458,52.2027,50.3071,42.9163,41.5619,49.3298,43.0654,36.1188,47.3084,44.297,48.4211
ZNF264,2.09878,2.70357,2.20279,2.81235,2.66304,2.6903,2.47651,2.21609,2.36711,2.3616,2.3065,2.48288,2.28023,2.40004,2.57526,2.66646
PIGP,15.5897,16.1478,15.6889,19.2097,13.9442,17.7737,18.0824,17.9344,14.8502,16.2587,19.5578,16.1375,14.6311,14.1161,18.0543,16.2405
